index	date	category	url	title	body	title_google_translated	body_google_translated_distilbart_summarized
N42	2023-09-01	World	https://n.news.naver.com/mnews/article/025/0003304677?sid=104	32m 그림 속 피 흘리는 청년…“일본, 반성해야”	일본 도쿄 신오쿠보 고려박물관에서 열리고 있는 ‘간토(関東)대지진 100년 전시회’에서 당시의 참상을 고스란히 담은 총 2권으로 이뤄진 32m의 두루마리 그림이 일반에 첫 공개됐다. 고려박물관 전 관장인 아라이 가쓰히로(新井勝紘) 전 센슈대 역사학 교수가 공개한 이 그림의 1권 말미엔 조선인 학살 장면이 생생하게 담겨 있다. 손에 곤봉과 죽창을 든 자경단이 필사적으로 도망치는 조선인들을 뒤쫓고, 학생 모자를 쓴 한 청년은 도망치다 칼에 찔렸는지 어깨부터 팔까지 선혈이 낭자하다. 무장한 군인과 자경단에 쫓기는 조선인들 뒤엔 산처럼 쌓여있는 주검들이 그려져 있다. 그림이 그려진 연대는 간토대지진(1923년 9월 1일)이 일어난 지 3년 뒤인 1926년. 수소문 끝에 작가는 ‘기코쿠(淇谷)’란 필명의 오하라 야이치이(大原弥市)인 것으로 확인됐다. 1862년 후쿠시마에서 태어나 40여년 동안 초등학교 교사로 일했던 기코쿠는 퇴직 후 2년이란 시간을 간토대지진의 참상을 기록하는 데 쏟아부었다. 그는 서문에 “이러한 참화를 조우해, 많은 사람들에게 보여줘 반성의 마음을 촉구하기 위한 것”이란 설명을 남겼다. 고려박물관의 토다 미쓰코 이사는 지난 30일 “일본 정부는 간토 대지진 당시 조선인 학살이 일어났다는 사실을 인정하지 않고 있지만 많은 정부의 공식 문서와 기록화를 통해 학살이 존재했다는 것을 확인할 수 있다”며 “최근 일본 교과서에서는 학살이란 단어가 사라지고 있다”고 우려했다. 그는 “부(負)의 역사를 직면해 실제 일어났던 일을 아는 것부터가 새로운 한일관계의 시작”이라며 “일본 정부의 반성이 필요하다”고 말했다.	A young man bleeding in the 32m painting... “Japan should reflect”	 At the “100 Years Exhibition of the Great Kanto Earthquake” being held at the Shin-Okubo Koryo Museum in Tokyo, Japan, a 32-meter-tall picture scroll made up of two volumes containing the horrors of the time was unveiled to the public for the first time . At the end of the first volume of this painting, which was released by Katsuhiro Arai, a former professor of history at Senshu University, the scene of the massacre of Koreans is vividly depicted .
N43	2023-09-01	World	https://n.news.naver.com/mnews/article/056/0011557142?sid=104	프리고진 사망 며칠 전 영상 공개…로이터 “암살 가능성 인식” [현장영상]	"항공기 추락사고로 숨진 러시아 용병기업 바그너 그룹의 수장 예브게니 프리고진이 사망하기 며칠 전 암살 가능성을 인식하고 있는 영상이 공개됐습니다. 로이터 통신에 따르면 31일(현지시간) 바그너와 연계된 텔레그램 채널 '그레이존'은 프리고진이 아프리카에서 차를 타고 이동하며 카메라를 향해 말하는 모습이 담긴 영상을 공개했습니다. 영상에서 프리고진은 ""내가 살아 있는지 아닌지 궁금해하는 사람들에게 말한다""면서 ""지금은 2023년 8월 하반기 주말이고 나는 아프리카에 있다""고 밝혔습니다. 이어 ""나를 없애는 일이나 사생활, 얼마나 버는지 등에 대해 논하는 사람들에게, 모든 게 괜찮다""고 말했습니다. 그가 언급한 '주말'은 비행기 추락으로 사망한 8월 23일에서 불과 3~4일 전인 19일 또는 20일임을 암시합니다. 로이터 통신은 영상이 촬영된 장소나 날짜를 정확하게 확인할 수는 없었다면서도 프리고진의 군복, 모자, 시계 등이 최근 바그너 그룹이 아프리카에서 촬영했다고 주장하며 공개한 영상 속 모습과 일치하다고 밝혔습니다. 다만 이 영상의 사실 여부 또한 정확하지 않다고 전했습니다. 프리고진의 바그너 부대는 우크라이나 전쟁에서 러시아를 위해 싸웠지만, 러시아 국방부를 상대로 지난 6월 말 반란을 주도했습니다. 러시아는 블라디미르 푸틴 대통령이 복수를 위해 프리고진을 암살했다는 의혹이 제기되자 ""완전한 거짓말""이라고 일축했습니다. ■ 제보하기 ▷ 전화 : 02-781-1234, 4444 ▷ 이메일 : kbs1234@kbs.co.kr ▷ 카카오톡 : 'KBS제보' 검색, 채널 추가 ▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!"	Video released a few days before Prigogin's death... Reuters “Awareness of assassination possibility” [Field video]	 Yevgeny Prigozhin, head of the Wagner Group, a Russian mercenary company, died in a plane crash . A video was released showing the possibility of an assassination days before his death . Prigogine's Wagner unit fought for Russia in the war in Ukraine, but led an uprising against the Russian Ministry of Defense in late June .
N44	2023-09-01	World	https://n.news.naver.com/mnews/article/469/0000758055?sid=104	"엔비디아 ""美 행정부, 중동에도 AI반도체 수출 제한했다"""	"하고 있는 것으로 나타났다. 엔비디아의 고성능 그래픽처리장치(GPU)는 챗GPT 같은 생성형 AI를 위한 거대언어모델(LLM)을 개발하는 핵심 부품이다. 을 내민 셈이다. 30일(현지시간) 로이터 등에 따르면 엔비디아는 28일 증권거래위원회(SEC)에 제출한 2분기 실적보고서에서 이 같은 사실을 공개했다. 엔비디아는 "" ""며 ""이에 A800이나 H800같이 라이선스 요구 사항이 적용되지 않는 대체 제품을 중국에 판매했다""고 밝혔다. 다만 엔비디아는 중동의 어느 국가가 수출 허가를 받아야 하는지는 알리지 않았다. A100과 H100은 엔비디아의 AI용 GPU다. AI가 방대한 양의 텍스트나 이미지, 숫자 등을 학습하는 작업의 필수품이다. 미국 정부는 중국의 AI 기술 발전이 미국 안보를 위협한다고 보고 지난해 8월부터 엔비디아가 A100과 H100 반도체를 중국에 수출하는 것을 금지했다. 그러나 중국 시장을 포기할 수 없던 엔비디아가 중국 판매용으로 성능이 저하된 H800, A800 모델을 개발했다. 로 풀이된다. 최근 중국은 중동 지역과 교역량을 늘리는 동시에 외교 분야에서도 중재자 역할을 자처하고 있다. 특히 사우디아라비아는 중국과 전략적 동맹을 맺고 인공지능 프로젝트 협업에 나서기로 한 상황이다. 을 취할 가능성이 커 보인다. 챗GPT 이후 생성형 AI 개발 경쟁이 심화되면서 기업뿐 아니라 각국이 엔비디아 칩 구하기에 총력을 기울이고 있어서다. 실제 으로 알려졌다. 엔비디아는 ""새로운 제한에도 불구하고 엔비디아의 수익에는 큰 영향을 미치지 않는다""며 ""문제 해결을 위해 미국 정부와 협력하고 있다""고 밝혔다."	"Nvidia ""US administration restricted AI semiconductor exports to the Middle East"""	" Nvidia's high-performance graphics processing unit (GPU) is a key component in developing a large language model (LLM) for generative AI such as ChatGPT . Nvidia disclosed this fact in its second quarter earnings report submitted to the Securities and Exchange Commission (SEC) Nvidia said, ""As a result, it has sold alternative products to China that are not subject to licensing requirements"""
N45	2023-09-01	World	https://n.news.naver.com/mnews/article/025/0003304736?sid=104	"러시아 첫 자이언트 판다 태어났다…""러·중 협력 결과"""	"러시아 모스크바 동물원에서 러시아 최초로 자이언트 판다가 태어났다. 31일(현지시간) 타스 통신 등에 따르면 세르게이 소뱌닌 모스크바 시장은 전날 텔레그램을 통해 ""러시아 역사상 최초의 자이언트 판다 새끼가 모스크바 동물원에서 태어났다""고 알렸다. 새끼 판다는 150ｇ의 몸무게로 태어났고, 성별은 알려지지 않았다. 새끼 판다는 2019년 러시아와 중국 수교 70주년을 기념해 모스크바에 도착한 '루이'(수컷)와 '딩딩'(암컷) 사이에서 태어났다. 당시 판다 전달식에는 블라디미르 푸틴 러시아 대통령과 시진핑 중국 국가주석이 정상회담을 마치고 나란히 참석했다. 모스크바 동물원은 우리 내부를 전면 개조했고, 직원들은 중국 판다 센터에서 수개월간 판다 관리법을 배웠다. 이번 임신에는 중국 전문가들이 러시아로 찾아와 도움을 줬다. 소뱌닌 시장은 ""러시아 전문가와 중국 동료가 협력한 결과""라며 ""러시아와 세계 자연보호계에 기념비적인 일""이라고 의미를 부여했다. 판다는 보통 8∼10세에 번식할 준비를 하는데, 루이와 딩딩은 각각 7살, 6살의 어린 나이에 새끼를 낳았다. 중국은 판다를 우호국에 대여해주면서 외교에 활용하고 있다. 루이와 딩딩은 15년 임대로 러시아에 온 것으로 전해졌다. 중국이 임대 방식을 도입한 건 1981년 '멸종위기에 처한 야생 동식물종의 국제 거래에 관한 협약'(CITES)에 가입하면서다. 중국은 전 세계에 판다 70여마리를 대여한 것으로 알려졌다."	"Russia's first giant panda born... ""Results of Russia-China Cooperation"""	 Russia's first giant panda cub has been born at the Moscow Zoo . The baby panda was born between 'Louis' (male) and 'Dingding' (female) Pandas usually prepare for breeding at the age of 8 to 10, but Rui and Dingding gave birth to cubs at the young age of 7 and 6 .
N46	2023-09-01	World	https://n.news.naver.com/mnews/article/023/0003785097?sid=104	81세 美상원 1인자, 회견 중 30초간 멍~, 정치권 또 나이 논쟁	미국에서 고령의 정치인들이 공식 석상에서 잇달아 인지 능력과 관련한 실수를 하는 장면이 공개되면서 논란이 일고 있다. 미치 매코널(81) 공화당 상원 원내대표는 지난 30일(현지 시각) 지역구인 켄터키주 커빙턴에서 열린 기자 회견 도중 약 30초간 답변을 멈추고 얼어붙은 듯한 모습을 보였다. 그는 기자가 2026년 선거에 다시 출마할지 여부를 묻자, 질문을 다시 해달라고 두 차례 반복한 뒤 입을 다물고 앞쪽을 바라본 채 무(無)반응 상태에 빠졌다. 보좌관이 다가와서 “질문을 들으셨냐”고 확인하고 기자들을 향해 “크게 말해달라”면서 수습하는 동안 매코널은 정신을 차렸다. 매코널 대표의 대변인은 “잠시 현기증을 느껴 (동작을) 멈췄다”고 해명했다. 매코널 대표는 지난 7월에도 의회에서 기자 회견을 하던 중 19초간 말을 하지 못하고 마비된 듯한 모습을 보였다. 매코널은 지난 3월 워싱턴 DC의 한 호텔에서 열린 선거 자금 모금 행사에서 넘어져 뇌진탕으로 치료를 받기도 했다. 그 이후에도 언론 보도를 통해 알려진 낙상 사고만 2번 더 있었다. 파이낸셜타임스(FT)는 “매코널로 인해 워싱턴 거물 정치인들의 나이와 건강에 대한 불편한 질문이 다시 제기되고 있다”고 했다. 민주당에서도 다이앤 파인스타인(90) 상원의원에 대한 우려가 나오고 있다. 1992년 첫 선출돼 31년째 상원의원직을 유지하고 있는 그는 공화당·민주당을 통틀어 현재 상원에서 가장 나이가 많다. 파인스타인은 지난 2월 대상포진 판정을 받고 입원하면서 3개월가량 업무를 보지 못했다. 지난 5월 복귀했지만 지난 7월 열린 법사위 표결 과정에서 비틀거리거나 제대로 답변을 하지 못했다. 8월 초에는 자택에서 넘어져 입원했다는 소식이 알려지기도 했다. 민주당 내부에서도 파인스타인이 상임위 등에 자주 불출석하면서 표결에 불리하다는 불만도 제기됐다. 이에 파인스타인은 지난 2월 “다음 선거에 나가지 않고 2024년 말 은퇴할 계획”이라고 밝혔다. 미 언론들은 대선 후보들의 나이 문제도 다시 부각시키고 있다. 최고령 현역인 민주당 조 바이든(81) 대통령은 공식 석상에서 말실수를 하거나 발을 헛디뎌 넘어질 뻔한 적이 여러 차례였다. 그가 재선할 경우 오는 2028년 86세로 임기를 마치게 된다. 재선에 도전하는 공화당의 도널드 트럼프(77) 전 대통령도 당선될 경우 4년 임기를 마치는 나이가 82세에 달한다. 양당에선 “대통령 후보의 단점을 보완해 줄 젊고 신선한 부통령 후보가 필요하다”는 말이 나온다.	81-year-old U.S. Senator No. 1, bruised for 30 seconds during interview, age debate again in politics	 Republican Senate Majority Leader Mitch McConnell (81) stopped answering for about 30 seconds during a press conference held in Covington, Kentucky, a constituency on the 30th (local time), and looked frozen . McConnell was treated for a concussion after falling at a campaign fundraising event at a hotel in Washington, DC, in March . Senator Diane Feinstein (90) was hospitalized after being diagnosed with shingles in February and was unable to work for about three months .
N47	2023-09-01	IT/Science	https://n.news.naver.com/mnews/article/138/0002155648?sid=105	애플 아이폰15 초대하자마자…구글, 픽셀폰 10월4일 공개 예고	애플이 아이폰15 시리즈를 공개하는 이벤트 초대장을 발송한지 하루만에 구글도 신규 제품 출시를 위한 초대장을 배포했다. 이를 통해 새로운 픽셀폰이 공개될 것으로 기대된다. 30일(현지시간) 더버지와 나인투파이브 구글 등 미IT전문매체들은 구글이 오는 10월 4일 오전 10시 뉴욕에서 열리는 ‘메이드 바이 구글 이벤트’ 초대장을 배포했다고 전했다. 구글은 지난해와 마찬가지로 미국 뉴욕에서 이벤트를 개최한다. 행사는 유튜브와 구글 스토어 웹사이트 등을 통해 실시간 스트리밍 될 계획이다. 이번에 공개되는 구글의 디바이스는 ‘픽셀폰8’ 시리즈와 스마트워치인 ‘픽셀워치’ 그리고 ‘픽셀 버즈 A 시리즈’가 유력시되고 있다. 앞서 구글 ‘픽셀폰8’ 시리즈로 추정되는 기기들이 미국 연방통신위원회(FCC)의 전파인증을 완료하면서 출시가 임박했음을 알려주기도 했다. 픽셀폰8 시리즈는 구글의 텐서 G3 칩이 탑재된다. 9개의 CPU 코어 구성으로 전작 대비 성능이 향상됐을 것으로 유추된다. 카메라는 5000만화소 기본 카메라와 6400만화소 초광각 소니 카메라 모듈이 장착될 것으로 기대된다. 50% 더 많은 빛을 받아들여 사진 결과물의 품질을 올려줄 것으로 예상된다. 5000mAh 배터리 사용량과 27W 충전효율을 보여준다. 측면 곡선이 보다 강조되는 디자인이 채택된 것으로 추정되기는 하나 기존 플랫 화면으로 돌아올 수도 있다는 엇갈린 추정이 새어 나오고 있다. 스마트워치의 경우 퀄컴 스냅드래곤 W5 1세대 기반으로 전력효율성이 크게 증가할 것으로 보인다.	As soon as Apple invites iPhone 15... Google announces Pixel phone release on October 4th	 'Made by Google event' to be held in New York, USA on October 4 at 10am (local time) The event will be streamed live through YouTube and the Google Store website . Google's devices to be released this time are the 'Pixel Phone 8' series, the smart watch 'Pixel Watch' and 'Pixel Buzz A series' The Pixel Phone 8 series is equipped with Google's Tensor G3 chip . It is inferred that performance has improved .
N48	2023-09-01	IT/Science	https://n.news.naver.com/mnews/article/005/0001635070?sid=105	실컷 먹어도 OK… ‘꿈의 비만 치료제’ 국내서 개발 성큼	국내 연구진이 식사 조절 없이 살을 뺄 수 있고 요요현상도 나타나지 않는 ‘꿈의 비만 치료제’ 개발에 한 걸음 다가섰다. 기초과학연구원(IBS) 인지 및 사회성 연구단 이창준 단장 연구팀은 “뇌 속 별모양의 비신경세포 ‘별세포’에서 지방 대사 조절 원리를 찾았다”고 31일 밝혔다. 이와 함께 “직접 개발한 신약 ‘KDS2010’을 투여한 동물 실험에서 식사량 조절 없이 체중 감량에 성공했다”고 설명했다. 공복감과 체내 에너지 균형은 뇌의 측시상하부가 관장하지만, 그동안 정확한 지방 대사 조절 기전은 밝혀지지 않았다. 연구팀은 측시상하부의 신경세포 군집 ‘GABRA5’이 체중 조절의 스위치라는 점을 밝혀냈다. 비만 쥐를 대상으로 GABRA5 신경세포의 활성화 실험을 진행해보니 신경세포가 활성화되고, 지방 조직의 열 발생을 촉진하면 식사량 조절 없이 체중이 감소했다. 또 GABRA5 신경세포를 조절하는 게 측시상하부의 별세포라는 점도 확인했다. 연구진은 이를 활용해 KDS2010이란 물질을 만들었다. 현재 임상 1상 시험 중이다. 사문선 박사후연구원은 “기존의 시상하부를 표적한 비만 치료제와 달리 비신경세포인 별세포에 주목했고 반응성 별세포가 비만의 원인이라는 걸 밝혔다”고 말했다. 이 단장은 “차세대 비만 치료제로 부상할 KDS2010으로 식욕 억제 없이 효과적인 비만 치료가 가능할 것”이라며 “동물 실험을 통해 요요현상도 거의 나타나지 않았다”고 설명했다. 연구 결과는 네이처 자매지이자 대사 분야 세계적 학술지 ‘네이처 메타볼리즘’ 9월 1일 온라인판에 게재됐다.	It's OK to eat as much as you want... Development of ‘dream obesity treatment’ in Korea	 A Korean research team has taken a step closer to developing a “dream obesity treatment” that can lose weight without diet control and does not cause the yo-yo phenomenon . The sense of hunger and energy balance in the body are controlled by the hypothalamus of the brain, but the exact mechanism of fat metabolism control has not been revealed .
N49	2023-09-01	IT/Science	https://n.news.naver.com/mnews/article/009/0005180193?sid=105	카카오 소상공인에 5년간 300억원 지원	카카오가 소상공인과의 동반성장을 위한 체계적인 협력과 지원에 나선다. 카카오는 서울 여의도 소상공인연합회 본부에서 31일 오세희 소상공인연합회장, 홍은택 카카오 대표이사가 참석한 가운데 소공연과 '소상공인의 지속가능한 발전과 디지털 전환 지원을 위한 업무협약'을 체결했다고 밝혔다. 카카오와 소공연은 소상공인 경쟁력 제고를 위해 실질적이고 지속적인 방안을 마련해 협력하기로 했다. 이를 위해 카카오는 2028년까지 5년간 총 300억원을 지원한다. 이는 카카오가 지난해 4월 발표한 사회와 함께하는 지속가능성장 방안에 따른 총 3000억원 규모 상생기금 지원의 일환이다.	30 billion won support for 5 years for Kakao small businesses	 Kakao embarks on systematic cooperation and support for shared growth with small businesses . Kakao will provide a total of 30 billion won for five years until 2028 . This is part of the 300 billion won Win-Win Growth Fund support announced by Kakao in April last year .
N50	2023-09-01	IT/Science	https://n.news.naver.com/mnews/article/025/0003304497?sid=105	LG CNS, 구글 클라우드와 ‘생성형 AI’ 동맹	LG CNS가 구글 클라우드와 생성형 인공지능(AI) 사업 협력 강화에 나선다. LG CNS는 현신균 대표가 29일(현지시간) 미국 캘리포니아주 샌프란시스코에서 열린 ‘구글 클라우드 넥스트 2023’ 콘퍼런스에서 토마스 쿠리안 구글 클라우드 CEO 등과 최고임원회의를 가졌다고 31일 밝혔다. 양사는 생성형 AI와 구글 클라우드 사업 협력 방안에 대해 논의했다. 이를 토대로 구글 생성형 AI 사업에 대한 협업 및 공동 개발에도 나설 계획이다. LG CNS는 ‘구글 클라우드 파트너 어워즈 2023’에서 한국의 ‘판매(Sales Partner of the Year)’ ‘서비스(Services Partner of the Year)’ 2개 부문 수상자로 선정됐다. 현 대표는 “클라우드 모든 영역에서 1등 사업자의 입지를 더욱 공고히 할 것”이라며 “구글 클라우드와의 전략적 협업을 통해 국내 생성형 AI역량을 강화해 나가겠다”고 말했다.	LG CNS, Google Cloud and ‘generative AI’ alliance	" LG CNS CEO Hyun Shin-kyun held a top executive meeting with Google Cloud CEO Thomas Kurian at the Google Cloud Next 2023 conference held in San Francisco, California, on the 29th (local time) The two companies discussed ways to cooperate in generative AI and Google Cloud business . LG CNS was selected as the winner in two categories at the ""Google Cloud Partner Awards 2023"""
N51	2023-09-01	IT/Science	https://n.news.naver.com/mnews/article/032/0003246233?sid=105	LK-99 검증위 “국내 4개 연구기관 분석 결과, 초전도 특성 없어”	퀀텀에너지연구소 등이 만들었다고 주장하는 상온 초전도체 ‘LK-99’의 진위를 확인 중인 한국초전도저온학회 LK-99검증위원회가 “국내 4개 연구기관에서 재현 실험을 한 결과, 현재까지 초전도 특성을 보여주는 사례는 없었다”고 밝혔다. 국내 최고 권위인 학회가 퀀텀에너지연구소 측 설명대로 초전도성 있는 샘플을 만드는 데 실패한 것으로, 사실상 LK-99의 신뢰성은 바닥난 상황이다. 검증위는 31일 서울대 복합물질상태연구단, 한양대 고압연구소, 부산대 양자물질연구실, 포항공대 물리학과 연구팀 등 국내 4개 연구기관에서 LK-99 재현 실험을 해 이 같은 결과를 확인했다고 이날 4차 서면 브리핑을 통해 밝혔다. 서울대와 한양대, 부산대 연구진은 퀀텀에너지연구소 등이 논문에서 밝힌 LK-99 제조 방법을 통해 재현 샘플을 만들었다. 이렇게 만들어진 샘플은 전기 저항이 없는 ‘초전도체’가 아니었다. 전기 저항이 존재하는 ‘반도체’ 또는 ‘부도체’ 특징을 보였을 뿐이다. 포항공대 연구진은 논문에 제시된 제조법이 아니라 불순물이 빠진 ‘단결정’ 형태의 LK-99 재현 샘플을 만들었다. 여기서도 부도체 특성이 확인됐다고 검증위는 설명했다. 단결정에서 이런 성질이 나온 건 최근 독일 막스플랑크연구소에서 발표한 결과와 같다. 이날 공개된 국내 연구기관의 재현 실험 결과는 LK-99가 초전도체가 아닐 가능성에 더욱 무게를 싣게 됐다. 퀀텀에너지연구소의 논문 공개 이후 외국 과학계에선 경쟁적으로 LK-99 샘플을 만들어 특성을 시험했다. 하지만 초전도체 특징을 보였다는 분석 결과는 나오지 않았다. 이와 관련해 국제학술지 네이처는 지난 16일(현지시간) 인터넷을 통해 “LK-99는 초전도체가 아니다”라는 내용의 기사를 실었다. 지난달 22일 퀀텀에너지연구소 등은 영상 127도 이하에서 초전도체로서의 특징을 보이는 물질인 ‘LK-99’를 만들었다는 내용의 연구 결과를 논문사전공개사이트 ‘아카이브’에 공개했다. 현재 이용되는 초전도체는 영하 200도 이하의 극저온에서만 작동하기 때문에 거대한 냉각장치가 필요하다. 검증위는 현재 추가로 4군데 국내 연구기관이 재현 실험을 하고 있다고 밝혔다. 이에 따라 검증위의 최종 분석 결과 발표는 다음달 초쯤이 될 것으로 보인다.	LK-99 Verification Committee “As a result of analysis by 4 domestic research institutes, there is no superconductivity”	 The Korea Superconducting and Low Temperature Society LK-99 Verification Committee is verifying the authenticity of the room-temperature superconductor 'Lk-99' claimed to have been made by the Quantum Energy Research Institute . Four domestic research institutes have made a replica sample of the superconductive material . However, analysis results that showed supercondconductor characteristics did not come out .
N52	2023-09-01	IT/Science	https://n.news.naver.com/mnews/article/421/0007019925?sid=105	요금제 하나로 지상파·종편 다 본다…LGU+, '프리미엄 환승구독'	"(서울=뉴스1) 양새롬 기자 = LG유플러스(032640)는 하나의 요금제로 원하는 인기 방송콘텐츠 VOD(주문형 비디오)를 시청할 수 있는 '프리미엄 환승구독' 요금제를 업계 최초로 출시한다고 31일 밝혔다. 이 요금제는 KBS, MBC, SBS, JTBC, TV조선, 채널A, MBN 등 주요 방송사의 방송콘텐츠 11만여 편을 하나의 요금제로 이용할 수 있는 상품이다. 이에 따라 다음달부터 월 1만6500원 U+tv 프리미엄 요금제에 8800원을 더 지불해 이 요금제(월 2만5300원, 인터넷 결합+3년 약정 시)를 이용하면 지상파 3사와 종편 4사의 방송콘텐츠를 VOD 월정액 상품 하나의 이용료로 시청할 수 있다. 기존 OTT(온라인 동영상 서비스) 플랫폼에 흩어져 있는 콘텐츠를 OTT 구독료보다 저렴한 가격으로 시청할 수 있다는 게 장점이라고 LG유플러스는 설명했다. 앞서 LG유플러스는 U+tv를 OTT 시청에 최적화된 'U+tv 넥스트 2.0'로 업그레이드한 바 있다. U+tv 넥스트 2.0은 UHD3·UHD4·사운드바 블랙 셋톱을 이용 중인 고객이라면 이용 가능하며, 이 요금제 또한 해당 셋톱 이용 고객이라면 가입할 수 있다. UHD2와 기존 사운드바 이용 고객에게는 연내 적용될 예정이다. 이건영 LG유플러스 홈미디어트라이브장(상무)은 ""합리적인 가격으로 인기 있는 콘텐츠를 골라 볼 수 있는 환승구독을 비롯해 U+tv의 시청경험을 혁신할 수 있는 새로운 서비스·상품을 출시하겠다""고 말했다."	I watch both terrestrial and comprehensive channels with one rate plan... LGU+, 'Premium Transit Subscription'	 LG U+ announced on the 31st that it will launch a 'premium transfer subscription' rate plan that allows you to watch popular broadcasting content VOD (Video on Demand) with one rate plan . This rate plan is a product that allows users to use 110,000 episodes of broadcasting content from major broadcasters such as KBS, MBC, SBS, JTBC, TV Chosun, Channel A, and MBN .
N53	2023-09-01	IT/Science	https://n.news.naver.com/mnews/article/421/0007022304?sid=105	"'슬램덩크' 넘어선 국산 웹툰 굿즈…팝업스토어만 열면 ""50만원은 기본"""	"(서울=뉴스1) 손엄지 기자 = 국산 웹툰 지식재산권(IP)으로 만든 굿즈를 판매하는 팝업스토어가 인기다. 카카오엔터테인먼트와 네이버웹툰은 꾸준히 웹툰 굿즈 팝업스토어를 선보일 계획이다. 창작자에게 부가적인 수익을 안겨줘 창작자 생태계가 견고해질 수 있다. 대중에게 웹툰 IP를 노출시키면서 웹툰의 대중화도 기대할 수 있다. 1일 업계에 따르면 올해만 웹툰 IP 기반 굿즈를 판매하는 팝업스토어가 세 번 열렸고, 모두 '오픈런' 현상을 만들어 내며 흥행에 성공했다. 네이버웹툰 관계자는 ""냐한남자와 마루는 강쥐 팝업이 흥행하면서 2차 팝업도 9월에 열 예정""이라면서 ""아직 공개할 수는 없지만 연내 또 다른 IP로 팝업을 준비 중""이라고 말했다. 팝업스토어의 흥행은 카카오엔터테인먼트의 웹툰 IP인 '데뷔 못 하면 죽는 병 걸림(데못죽)'에서 시작됐다. 더현대 여의도에서 5월11일 오픈한 데못죽 팝업스토어는 새벽부터 굿즈를 구매하려는 팬들의 줄이 이어지면서 소위 대박을 터트렸다. 더현대 자료에 따르면 오픈 첫날인 11일에는 오픈 전부터 입구에 2000여명이 몰렸다. 슬램덩크 팝업 첫 날 기록한 오픈런 800명 대비 2배 이상의 수치다. 팝업이 진행된 약 2주간 방문 인원은 1만5000여명을 기록했고, 1인당 평균 구매 금액은 50만원으로 집계됐다. 뒤이어 네이버웹툰은 '냐한남자와 마루는 강쥐'를 컨셉으로 팝업스토어를 열며 흥행 분위기를 이어갔다. 스타필드 코엑스몰에서 6월29일부터 7월12일까지 열린 팝업스토어에 해당 기간 약 5만5000여명이 방문했고, 1인 최대 결제 금액은 116만원으로 집계했다. 웹툰 팬덤의 엄청난 구매력을 확인했다. 이어 7월26일 더현대 서울에서 열린 '빵빵이의 일상' 팝업스토어는 새벽부터 인파가 몰리면서 현장 운영 방식을 현장 대기에서 온라인 예약으로 바꾸는 혼란도 빚어졌다. 현장 대기 시스템을 운영할 때는 매일 2000명에 가까운 인파가 현대백화점 지하2층 입구부터 지하철역까지 긴 대기 줄을 만들었다. 이러한 흥행에 네이버웹툰, 카카오웹툰 IP를 기반으로 한 굿즈 팝업스토어는 꾸준히 이어질 것으로 보인다. 굿즈 판매 수익금의 일부는 웹툰 작가에게 돌아간다. 웹툰 작가에게 조회수 외의 수익이 생기면 창작에만 집중할 수 있는 환경을 만들어 창작 생태계가 강화되는 효과를 기대할 수 있다. 네이버웹툰 관계자는 ""네이버웹툰에서 연재하는 창작자들이 웹툰 IP로 수익을 얻을 수 있는 방법은 2013년 9개에서 2022년 21개로 크게 늘었다""면서 ""창작자들은 네이버웹툰의 전방위 지원으로 창작에만 집중할 수 있다""고 설명했다. 팝업스토어의 흥행은 국산 웹툰의 대중화도 이끌 것으로 보인다. 웹툰을 모르는 일반 대중에게도 관련 IP가 노출되기 때문이다. 네이버웹툰은 '냐한남자와 마루는 강쥐' 2차 팝업스토어를 역대 최대 규모인 90평대로 기획했다. 한 업계 관계자는 ""눈길을 사로잡는 공간과 다양한 캐릭터 상품이 많은 사람들에게 노출되면서 인지 효과가 생길 수 있다""면서 ""일부 팬덤이 아니라 모두에게 사랑받는 IP를 만들어내는 게 웹툰 사업자의 목표일 것""이라고 말했다."	"Domestic webtoon goods that go beyond 'Slam Dunk'... If you open a pop-up store, ""500,000 won is basic"""	 Kakao Entertainment and Naver Webtoon plan to continuously introduce webtoon goods pop-up stores . By providing additional revenue to creators, the creator ecosystem can be strengthened . By exposing webtoons IP to the public, we can expect webtoON to become popular . Pop-ups for goods based on Naver and Kakao IPs expected to continue steadily .
